196,B078SFTDTY,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:40.923689
196,B01K4F2DQO,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:41.439496
196,B01N0L50QX,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:41.924102
196,B01K4F3APM,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:42.423309
196,B078SDRVXY,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:43.032519
196,B01K4F2XVO,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:43.439124
196,B01K4F55BE,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:43.987132
196,B01K4F50P0,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:44.475738
196,B078SFQVBR,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:44.960345
196,B01K4F6HJ8,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:45.480152
196,B01HBFXKO4,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:45.999959
196,B01HBF5WBI,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:46.485565
196,B01K4F3264,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:46.939373
196,B01HBFUCTA,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:47.444580
196,B01N6MVEN4,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:47.912586
196,B01K4F3IVS,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:48.495794
196,B01HBFUCTA,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:49.012600
196,B01N0GN72Y,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:49.467006
196,B01NBEWANN,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:49.982813
196,B01HBFTGPQ,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:50.467419
196,B01K4F3EYO,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:50.984628
196,B01HBEQ006,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:51.512435
196,B01K4F4VXC,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:52.003042
196,B07B6H75SQ,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:52.753852
196,B01HBF5WBI,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:53.200060
196,B01HBEUAI4,1,1,Data Unavailable,Data Missing,000.00,Not applicable,2018-09-29 11:58:53.591065
